ROI_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
left_cerebellum_white_matter_Volume,9.438053072650916e-07,-2.8972455354086248e-05,0.0005423773820848818,-0.05341653642958854
lh_parahippocampal_Volume,9.216051720501362e-07,-1.1043980773496052e-05,0.00021542320334567847,-0.05126406051612745
lh_middletemporal_Volume,8.849587394660081e-07,-7.89145759891655e-06,0.00023062526804543633,-0.03421617892958978
lh_bankssts_Volume,8.495697718390096e-07,2.2796067721227213e-06,5.4519404026759956e-05,0.041805092368220616
rh_rostralmiddlefrontal_Volume,6.839331589142592e-07,6.7912402213362056e-06,0.00017562917586284377,0.03866586248753222
rh_parstriangularis_Volume,6.774039229059729e-07,2.301928956534227e-06,6.266120079447927e-05,0.03673025133319298
rh_fusiform_Volume,6.244170505817149e-07,-7.779055707061495e-06,0.0002044709361176699,-0.03804293864629506
left_inf_lat_vent_Volume,6.20150370020462e-07,-4.9053437188310425e-06,0.0002104318805423664,-0.023309731438383975
fourth_ventricle_Volume,5.675818247982513e-07,-1.3677960933935789e-05,0.00025518118092370895,-0.05359887784689904
rh_parahippocampal_Volume,5.264701230619385e-07,-3.8071945269865617e-06,0.00023515188492032095,-0.01618967516048164
lh_superiortemporal_Volume,4.66026564608281e-07,-2.2892020895894785e-06,7.447548906426885e-05,-0.030733531031987584
lh_entorhinal_Thickness,4.204108951450187e-07,-2.6747617143791417e-06,7.85423544622927e-05,-0.03405068801168909
rh_frontalpole_Volume,3.8204621099455954e-07,9.643008584009993e-07,7.12783801530083e-05,0.01352676069131172
lh_medialorbitofrontal_Volume,3.800173290068017e-07,5.447258517160526e-06,0.0001229528706422183,0.044300027225374926
rh_superiorfrontal_Thickness,3.3186004674100546e-07,6.171078823409731e-06,0.0002849697254924777,0.02165444861996901
lh_frontalpole_Volume,3.2664076239571646e-07,2.798595131873564e-06,4.403814554538591e-05,0.06353491383626977
wm_hypointensities_Volume,3.162528308883906e-07,4.87047210538967e-08,7.970359592825782e-06,0.00610307348777635
third_ventricle_Volume,2.9352150993767184e-07,-1.1574516353855475e-06,4.4100579896136835e-05,-0.02623977372573413
lh_lingual_Thickness,2.903441358671209e-07,-6.718378884595589e-06,0.0004476897474260089,-0.015006438853767573
right_caudate_Thickness,2.864975416363003e-07,2.092177925694341e-06,9.437075621170473e-05,0.022167420665727595
right_caudate_Volume,2.640536480244402e-07,4.3534978498121567e-07,3.821537999212265e-05,0.011389024388271116
rh_corpuscallosum_Thickness,2.6041580695303073e-07,-1.9260337812222983e-07,1.0660192655783226e-05,-0.01805059986595829
lh_inferiortemporal_Volume,2.6014866522523235e-07,-1.5299145264236174e-06,7.399413783300175e-05,-0.020673364641799263
lh_rostralmiddlefrontal_Volume,2.5242692536846866e-07,3.6427358009450557e-07,7.994527499340967e-05,0.004555966821757925
lh_isthmuscingulate_Volume,2.220827609864462e-07,3.633716205137575e-06,9.359141674169453e-05,0.03882116672619705
right_ventraldc_Volume,2.1986860964161235e-07,-1.8011634978484948e-06,0.0001294615557874327,-0.013911654084126847
lh_corpuscallosum_Thickness,2.1052946353463524e-07,-9.14228418698653e-08,6.163056344671544e-06,-0.014809980140352943
lh_caudalanteriorcingulate_Volume,2.0163172731698906e-07,1.0793174348274471e-06,9.536811520917244e-05,0.011316195884773051
rh_middletemporal_Volume,1.968149213549056e-07,-1.4329052514222666e-06,4.138342726606846e-05,-0.03461673376818608
rh_entorhinal_Thickness,1.937139762901339e-07,-1.106367069156126e-06,3.3783045540135795e-05,-0.03273948978176887
cc_anterior_Volume,1.8756708927517944e-07,4.779610770587363e-09,2.7154803373499982e-05,0.0001759486606573418
left_ventraldc_Thickness,1.8387945041964643e-07,-1.8341144721854305e-06,0.00014992488273692981,-0.012232740231661099
rh_medialorbitofrontal_Volume,1.8243570164501523e-07,2.7800871384961487e-06,5.9257588296313755e-05,0.0469073775129308
cc_central_Thickness,1.8110563127041065e-07,-1.625411083337679e-07,1.3950022618861755e-05,-0.011643327003937252
lh_superiorfrontal_Thickness,1.780321452683779e-07,7.005248339341603e-07,0.000149933060363322,0.0046719390162955335
lh_caudalmiddlefrontal_Volume,1.7694235993058486e-07,4.1364717482634515e-06,0.00018703903417275995,0.022114371060814854
rh_lateraloccipital_Thickness,1.7418467147779476e-07,8.607827227328262e-06,0.000379880797357762,0.022658688463100214
rh_fusiform_Surface_Area,1.7409637929989797e-07,-4.00544297192678e-06,0.00013941478237784722,-0.02872834300771477
rh_inferiortemporal_Thickness,1.7381192537947133e-07,-4.7906519906165115e-06,0.00013378117205688604,-0.03580693641415741
rh_inferiortemporal_Volume,1.7263862900139802e-07,2.5995087955936796e-06,4.763322218178086e-05,0.05456198545252365
right_hippocampus_Thickness,1.7048866658697315e-07,-3.615212204104193e-06,9.652464424724442e-05,-0.037449894100660026
lh_rostralanteriorcingulate_Volume,1.700832549927901e-07,-3.2125444004635796e-07,1.2142585088957985e-05,-0.026435070208910068
lh_pericalcarine_Thickness,1.5191882952025392e-07,-1.1643640511677537e-05,0.0003038649010919592,-0.038317216952886535
lh_parsopercularis_Volume,1.5016512252357083e-07,-9.771716054625572e-07,1.695751501214251e-05,-0.05759073174611963
cc_central_Volume,1.4958779560671112e-07,4.326029883167707e-07,8.357409861661955e-05,0.005175661345598977
right_choroid_plexus_Thickness,1.4723981886051333e-07,-1.335937348338543e-06,7.74132659114057e-05,-0.017254985728285297
rh_isthmuscingulate_Volume,1.403454487563177e-07,2.3440035698277706e-06,3.6909162285794464e-05,0.06349016133363573
rh_parsopercularis_Thickness,1.233682904564135e-07,1.0610920977680254e-06,5.5601763219536987e-05,0.019080353442115873
rh_lateralorbitofrontal_Volume,1.1833452855173048e-07,1.100499038051403e-06,5.256926315726057e-05,0.020930286427938222
lh_rostralmiddlefrontal_Surface_Area,1.1427595117277114e-07,1.2676442845395455e-07,8.307833641058909e-05,0.001525658521161572
lh_fusiform_Surface_Area,1.1171610811464661e-07,-2.616212032059222e-07,0.00012799904290245124,-0.0020437712623575317
rh_lingual_Surface_Area,1.077248485514285e-07,2.3453877449912725e-07,2.2958649405844606e-05,0.010211256672299001
lh_caudalanteriorcingulate_Thickness,1.0004557721059302e-07,-2.571256168594561e-07,7.98427787183317e-05,-0.0032199958597111176
rh_rostralanteriorcingulate_Volume,9.86233099676214e-08,-2.905754922816299e-07,4.311771148055814e-06,-0.06723527977929784
lh_cuneus_Thickness,9.79471104486045e-08,-5.840444735598937e-06,0.00020870169675639668,-0.02798331299283032
rh_parsopercularis_Volume,9.733525089881182e-08,-6.469434043943733e-07,1.427102279462264e-05,-0.04530091532645495
left_caudate_Thickness,9.641160855235182e-08,-2.1451288460561766e-07,2.8596776595121152e-05,-0.007498673745793594
right_hippocampus_Volume,9.61264888372482e-08,3.7374577528750505e-07,5.099597669287683e-05,0.007327489826103065
rh_lingual_Thickness,9.379499538634506e-08,-2.1344865085334125e-06,0.00023355149533158,-0.009138863002667235
lh_superiorfrontal_Volume,9.144507408343854e-08,-5.862892674124847e-07,7.461906647540176e-05,-0.007856044502522749
right_inf_lat_vent_Volume,9.106831196863197e-08,1.209508953693773e-06,1.9033901305006858e-05,0.06351161636065501
rh_parstriangularis_Thickness,8.900719301937605e-08,1.178221371264613e-06,0.00011243385320992399,0.010478308396857984
rh_frontalpole_Thickness,8.65501046851655e-08,1.0476924550043686e-06,0.0001455310933102169,0.0071986023409295165
right_accumbens_area_Thickness,8.647388012608306e-08,3.289562733757589e-07,4.399999703336124e-05,0.007474580675985904
rh_caudalmiddlefrontal_Thickness,8.634561565188523e-08,9.619625660640478e-07,5.2155498174670615e-05,0.018440590039857735
lh_rostralanteriorcingulate_Thickness,8.483396789942804e-08,4.0258533994481643e-07,0.00016093103934319164,0.0025014461295129395
rh_parsorbitalis_Volume,8.438473442004827e-08,8.782487802101188e-07,1.2748117680027538e-05,0.06883842916616076
right_ventraldc_Thickness,8.392237615102389e-08,-1.1868051592165393e-06,3.450177211275829e-05,-0.03438841550468519
rh_unknown_Volume,8.261671777493436e-08,8.787422214244329e-07,1.3092577765000221e-05,0.06706636184001447
cc_mid_anterior_Volume,8.22256078283412e-08,-1.1240302530218066e-06,1.8502642564395196e-05,-0.060716899227753675
rh_caudalanteriorcingulate_Volume,8.12194728943388e-08,-9.819946181141517e-07,2.420514357370938e-05,-0.04055291330918694
cc_posterior_Volume,8.044457955815817e-08,1.1180739726110934e-06,1.8064460532511257e-05,0.061859327452676596
rh_inferiorparietal_Volume,7.916973505470399e-08,2.275931375962851e-06,3.0516965390432316e-05,0.07455478613266184
lh_posteriorcingulate_Volume,7.802124566555314e-08,-1.2002857788340495e-06,3.179112757611661e-05,-0.03774349748955103
cc_anterior_Thickness,7.598518700339281e-08,1.615252553333806e-06,0.00011232190400045824,0.014379285811154921
rh_medialorbitofrontal_Thickness,7.565869591155278e-08,2.0214618415012796e-06,0.00017033796021044103,0.011866663029038016
right_amygdala_Volume,7.283414103076258e-08,1.3468636080617475e-06,2.0102581521927974e-05,0.06696622244107818
right_thalamus_Surface_Area,7.206182077424225e-08,-7.451016577749968e-07,1.3979407211941063e-05,-0.05326184637323258
left_hippocampus_Volume,7.136129299164356e-08,5.950669537721862e-07,1.7448589517574994e-05,0.034084480488710246
brain_stem_Volume,7.059263267721877e-08,-3.151049934212018e-07,3.632530423217491e-05,-0.00867214407805003
rh_rostralmiddlefrontal_Thickness,7.057732025239918e-08,-4.20507251078987e-08,8.081988330797117e-05,-0.0005202373600822928
right_cerebellum_cortex_Surface_Area,6.979884931541453e-08,2.8610226318429944e-07,3.2835911875503045e-05,0.008710437520161486
left_thalamus_Volume,6.976411065053601e-08,1.116789191827293e-07,5.454565631719379e-06,0.020436925221372165
right_accumbens_area_Volume,6.899433648818763e-08,5.687242956545806e-07,9.318692684659971e-06,0.06096505854349628
left_choroid_plexus_Volume,6.690420226468686e-08,-3.71382068397029e-07,4.939209286311374e-06,-0.07503866717138134
rh_parahippocampal_Surface_Area,6.576498132521417e-08,-9.847973489748644e-07,2.6666563765283936e-05,-0.03691619946405727
rh_lateraloccipital_Surface_Area,6.425500891144291e-08,-5.688813483578408e-07,3.73945441270007e-05,-0.01520888334920757
cc_mid_anterior_Thickness,6.350503861500748e-08,1.2822953345839573e-07,4.1497277270345944e-05,0.0030893265444324096
rh_lateralorbitofrontal_Thickness,6.284839451893944e-08,1.7863623873735845e-06,0.00011857811249596322,0.015063587317273416
lh_parahippocampal_Surface_Area,6.26929619352816e-08,-1.0878625422007e-06,3.92469045300546e-05,-0.027711368362420066
left_accumbens_area_Volume,6.113513626956256e-08,5.344405276256718e-07,1.8630865773918834e-05,0.028670370470315194
rh_superiorfrontal_Volume,6.046195249566911e-08,-9.378340723401805e-08,6.588603095833895e-05,-0.0014232026704811733
csf_Volume,5.8342206380203636e-08,1.4622622092051746e-07,5.268945830773892e-06,0.02769989039631436
left_caudate_Volume,5.833620773060329e-08,-3.2825019455421414e-07,5.245165613630407e-06,-0.06246238818864745
rh_pericalcarine_Surface_Area,5.830909483523709e-08,-7.139609485424212e-08,9.601500174994589e-06,-0.007428194720319226
rh_posteriorcingulate_Volume,5.6691284757573634e-08,-2.8688279995210307e-07,5.967249488761067e-05,-0.004806816479310022
lh_isthmuscingulate_Surface_Area,5.646529758086977e-08,3.263687145537016e-07,9.008645626456483e-06,0.03618821806195474
lh_lateralorbitofrontal_Volume,5.521728852197705e-08,9.322747452165203e-07,1.81197157496002e-05,0.051422468950572425
right_choroid_plexus_Volume,5.514086486123561e-08,-3.7607054350064657e-07,5.37813337601414e-06,-0.06979607171098723
lh_posteriorcingulate_Thickness,5.241644138457079e-08,-6.828101631538728e-08,3.822661590578034e-05,-0.0017857494628614622
rh_isthmuscingulate_Thickness,5.163183922355162e-08,2.2803779137199073e-06,0.00013200996007357887,0.017272978362127826
lh_medialorbitofrontal_Thickness,5.056582875896483e-08,1.6855271326115107e-06,0.00014324372961117729,0.011766026177373594
lh_caudalmiddlefrontal_Thickness,5.017152336796322e-08,-5.711901399643445e-07,1.1385071558411867e-05,-0.05012606871632067
rh_unknown_Surface_Area,4.8681864029092824e-08,-8.782307315570765e-07,1.6168104242276095e-05,-0.05428514481085568
rh_caudalanteriorcingulate_Thickness,4.8610076986365587e-08,5.696076111783437e-07,6.2332809486858e-05,0.009136701022407698
right_ventraldc_Surface_Area,4.857780095516291e-08,-5.931704112263718e-07,1.1399332148371975e-05,-0.05198993275964998
lh_inferiorparietal_Volume,4.775451093323885e-08,1.1419368084226465e-06,2.2431434020937116e-05,0.050885197771107546
right_hippocampus_Surface_Area,4.658800886077471e-08,-8.951020951597999e-07,2.35367239688573e-05,-0.03801386962974783
rh_temporalpole_Volume,4.5072856170986726e-08,1.4854959115067285e-06,2.6645101438584613e-05,0.055730266678197575
rh_rostralanteriorcingulate_Thickness,4.48324354586012e-08,1.0425409177455055e-06,0.0001312855127037852,0.007940415451193478
left_cerebral_white_matter_Surface_Area,4.4532890936247954e-08,-9.240284490781991e-07,3.0672266809500614e-05,-0.03011604242982719
left_hippocampus_Surface_Area,4.4478539830193554e-08,-1.0731552451355976e-06,3.7711720855490776e-05,-0.028449265325057115
rh_middletemporal_Thickness,4.275516967050634e-08,-1.0294121804225836e-06,6.402935692271073e-05,-0.016074680163715323
left_accumbens_area_Thickness,4.1915861069526484e-08,4.2057776116730854e-07,3.793409325211574e-05,0.011084143146413372
lh_unknown_Volume,4.151298172698861e-08,4.598437334017999e-07,1.1119735370006685e-05,0.041316681674303246
left_lateral_ventricle_Surface_Area,4.134479205539377e-08,-1.905086633159579e-07,1.9553131342389016e-05,-0.009738147742389654
right_inf_lat_vent_Thickness,4.0993425130574716e-08,-6.327390731254572e-07,1.9686837169910876e-05,-0.032123892159297375
left_cerebellum_white_matter_Surface_Area,4.029361066394079e-08,-1.5829041831324168e-07,2.32546255488531e-05,-0.0068039099954929246
optic_chiasm_Thickness,4.016385210132775e-08,-8.188746913676252e-09,7.190699770990912e-07,-0.011231770846275408
lh_precentral_Surface_Area,4.012979294716243e-08,1.3433777123847653e-07,5.972094409980485e-05,0.0022490481820279054
right_vessel_Surface_Area,3.9581709937307376e-08,-9.158051293371919e-07,2.5335610742380308e-05,-0.03613269132259959
rh_middletemporal_Surface_Area,3.905668610798489e-08,-1.7309195972194252e-06,5.186432324438525e-05,-0.033367560075239645
lh_precuneus_Surface_Area,3.865443311385836e-08,3.0548388730416135e-07,8.000294736086667e-06,0.038136410378003374
right_inf_lat_vent_Surface_Area,3.8464494859470314e-08,-1.2035900634602396e-06,2.88876512609629e-05,-0.04165009995418343
lh_caudalmiddlefrontal_Surface_Area,3.776714711288142e-08,2.4846698710852104e-07,5.180617372812323e-05,0.004795162769296985
right_pallidum_Thickness,3.7488335313765107e-08,-1.825568709295255e-07,1.703367029147626e-05,-0.010711124294678732
left_pallidum_Surface_Area,3.714187863435649e-08,-7.435974914527465e-07,2.2115078054104234e-05,-0.03360880759988135
lh_corpuscallosum_Volume,3.666078855355834e-08,-5.628119588977433e-07,8.795750990818521e-06,-0.06391413514697039
left_caudate_Surface_Area,3.58276511975334e-08,-4.1079893491585384e-07,9.471098907375938e-06,-0.04332819844293236
lh_transversetemporal_Volume,3.5816427080932623e-08,-1.9819701235485397e-07,3.3190893184263533e-06,-0.05953490381223562
wm_hypointensities_Surface_Area,3.518285209968941e-08,-3.62265018514443e-07,1.2997982499040405e-05,-0.02784943926094359
rh_isthmuscingulate_Surface_Area,3.514866555712048e-08,-7.796463007443652e-08,5.4103028461014145e-06,-0.014383814389727882
rh_inferiortemporal_Surface_Area,3.416841214509567e-08,-1.0533118865761222e-06,4.33205519298506e-05,-0.024308757670139236
lh_superiorparietal_Surface_Area,3.341997810110052e-08,7.109808923266431e-07,1.1698536650870796e-05,0.06072329220353643
right_putamen_Thickness,3.298871671245273e-08,8.211360645121299e-09,8.473398991417098e-07,0.009577719004261624
lh_caudalanteriorcingulate_Surface_Area,3.287299063604059e-08,-6.632541715778733e-08,2.6921164160975183e-06,-0.024545728956258884
left_lateral_ventricle_Volume,3.1800597852394363e-08,-2.2477054034815264e-07,6.644524836562359e-06,-0.03377709842078915
cc_mid_posterior_Thickness,3.171083155895301e-08,-4.605551897624578e-07,3.7600311866065164e-05,-0.012245449902211662
cc_posterior_Surface_Area,3.1445720339417225e-08,-1.212417286566847e-08,3.583027633384847e-07,-0.032919038553413944
right_lateral_ventricle_Volume,3.07032608639108e-08,4.7780854692539355e-08,8.524855403535423e-06,0.005598320350306922
rh_superiortemporal_Thickness,3.046091827746296e-08,-2.924162145774822e-07,9.50058251587967e-06,-0.030746404238566824
left_ventraldc_Surface_Area,3.016762527143472e-08,-2.8411466345056133e-07,1.5511084078045244e-05,-0.01830507856422509
cc_posterior_Thickness,2.979480612293117e-08,9.583510432485775e-07,5.845409110108148e-05,0.016392131053429643
lh_entorhinal_Surface_Area,2.840418913640772e-08,-6.112937566062721e-07,2.4751290722154765e-05,-0.024687475441630625
lh_lingual_Surface_Area,2.832331653939903e-08,1.057433663388284e-07,5.894207410997573e-06,0.017909832595288524
left_cerebellum_cortex_Surface_Area,2.8067874813200774e-08,2.6166673522086795e-10,1.9378414993167543e-05,1.3496035406353692e-05
lh_parsorbitalis_Volume,2.801199675247048e-08,3.267916678901423e-07,7.702071587678883e-06,0.04237404492098308
right_amygdala_Thickness,2.769782967310265e-08,-1.6164001604866836e-07,5.533054878730542e-06,-0.029160818282514784
rh_parsorbitalis_Thickness,2.7575943162230827e-08,6.67927434002767e-07,4.466344905472096e-05,0.01495132899151386
left_thalamus_Surface_Area,2.6937729794267542e-08,-2.848619519784151e-07,1.0291888206933726e-05,-0.027651431102376715
right_cerebellum_white_matter_Surface_Area,2.685510829245095e-08,6.608928020044205e-08,1.3839761497104974e-05,0.004771871357803291
lh_pericalcarine_Surface_Area,2.6501015727942916e-08,1.9914763000220836e-07,6.156131521002164e-06,0.03229701301762721
lh_temporalpole_Surface_Area,2.6229789161144008e-08,-7.550654242706773e-07,1.647533041966857e-05,-0.04580226207476026
left_hippocampus_Thickness,2.5324511222140253e-08,4.181428958927784e-07,1.646947801776224e-05,0.025373552210943045
left_amygdala_Surface_Area,2.510068503076798e-08,-5.870267805834516e-07,2.645938291513817e-05,-0.022177577107312302
right_vessel_Thickness,2.4968091614205353e-08,-6.426215659679952e-08,2.276163150804496e-06,-0.02810917347442408
rh_corpuscallosum_Volume,2.4831647849720418e-08,-4.472353772682036e-07,8.488303847058734e-06,-0.05262642820461073
right_lateral_ventricle_Thickness,2.467093867557884e-08,-1.7403811101049518e-07,1.9944975498165123e-05,-0.008721539699534991
csf_Surface_Area,2.3384033547299556e-08,-9.620743449175535e-09,3.6154151030243324e-07,-0.025894128064840694
left_inf_lat_vent_Surface_Area,2.3145613606830044e-08,-7.025771718419376e-07,2.864497797770965e-05,-0.024518503290718405
lh_lateraloccipital_Surface_Area,2.307037728379075e-08,2.9914030369220253e-07,1.0011367159621233e-05,0.029850248865994928
lh_parstriangularis_Volume,2.2576228803187918e-08,-5.4373056825857155e-08,1.1936580355615219e-06,-0.04517317644998019
left_amygdala_Volume,2.24258540859321e-08,4.501361455263424e-07,9.782114580103259e-06,0.04596924819905402
rh_inferiorparietal_Surface_Area,2.2296339189413437e-08,-3.799300772901718e-07,1.5736823063460204e-05,-0.024127411336181355
rh_unknown_Thickness,2.2168513848090483e-08,-1.1048643429436633e-07,5.2218172140947005e-06,-0.021118175535015247
lh_parstriangularis_Surface_Area,2.0940002550239758e-08,4.537020772693225e-07,5.655778980374674e-05,0.008020502106293566
lh_inferiortemporal_Surface_Area,2.0733041290624056e-08,-9.895823326926492e-07,4.208001571874369e-05,-0.023511094396003383
left_cerebral_white_matter_Volume,2.0699164736627597e-08,-4.8171525102585525e-09,4.863676641253072e-06,-0.0009884021581333335
right_cerebral_white_matter_Surface_Area,2.056243535392195e-08,-6.566731438002119e-08,1.8689173529745515e-05,-0.0035117762972551483
right_pallidum_Surface_Area,2.047796156798651e-08,-3.6594241075451806e-07,1.1097713383864469e-05,-0.03294489136585946
rh_insula_Thickness,2.0471463392538924e-08,1.7920914237389938e-09,1.5925598934899692e-07,0.010588053224183375
lh_frontalpole_Thickness,2.0445929230321924e-08,-9.704404811763902e-07,5.8214852648982474e-05,-0.016667117854755952
left_vessel_Surface_Area,1.9082118640434825e-08,-5.056131577392297e-07,1.341673385687135e-05,-0.03765719668901264
lh_rostralmiddlefrontal_Thickness,1.8806269754628964e-08,-6.994115627823246e-07,3.529604775835821e-05,-0.019809964784765488
rh_cuneus_Surface_Area,1.8576927654262047e-08,1.290567659398289e-10,4.373752324008747e-06,2.9439794130935802e-05
lh_posteriorcingulate_Surface_Area,1.8288288373495797e-08,7.545346150497134e-08,2.085367898614689e-06,0.03600964849888934
left_choroid_plexus_Surface_Area,1.7944681314751465e-08,-2.0547896453068847e-07,6.174092779362525e-06,-0.033227018394098196
cc_mid_anterior_Surface_Area,1.7313683466023135e-08,-4.447005978107122e-09,1.7212194239006234e-07,-0.02441773857530402
lh_temporalpole_Volume,1.7295325610462837e-08,6.312291108688543e-07,1.5436545081897698e-05,0.04086539142067516
left_ventraldc_Volume,1.722077885301502e-08,-1.2478766659130806e-07,4.441577241111454e-06,-0.028032236628146547
right_putamen_Volume,1.7045424455678646e-08,3.207258307392199e-08,1.0027251440227245e-06,0.03166958306823901
rh_postcentral_Surface_Area,1.6601243563195395e-08,3.131645442575537e-08,1.791256407611397e-05,0.0017473199868478584
right_caudate_Surface_Area,1.646966745222335e-08,-1.1015148896213905e-09,6.269396552023057e-06,-0.0001754173160582622
cc_mid_posterior_Volume,1.636652361102332e-08,-1.8655128375466483e-07,6.7856821814164875e-06,-0.027451443250952653
lh_inferiortemporal_Thickness,1.5917193010164986e-08,2.47640564816124e-07,1.6724281860865696e-05,0.014798398095304525
lh_postcentral_Surface_Area,1.5743185051394747e-08,-6.798782929978147e-07,2.7944608666695735e-05,-0.024320794510273396
right_amygdala_Surface_Area,1.5655197831221628e-08,-3.904805316949265e-07,1.0791076799267445e-05,-0.036152000300693155
lh_bankssts_Surface_Area,1.534226882067729e-08,-6.759183236226818e-07,2.185982026454327e-05,-0.03090644163722384
rh_transversetemporal_Thickness,1.5285851410108797e-08,-2.9938968663379903e-07,1.60896752120838e-05,-0.01859600785046201
lh_paracentral_Surface_Area,1.511279455603501e-08,1.1561166982655675e-07,2.336984089651546e-06,0.04925967344061608
left_thalamus_Thickness,1.4781017957663986e-08,2.0514981669760445e-07,9.711729863751975e-06,0.021102192672779078
rh_superiorfrontal_Surface_Area,1.4706134015753545e-08,-1.6496994051101368e-07,2.7491943339341545e-06,-0.059789170513333816
lh_medialorbitofrontal_Surface_Area,1.463335375669732e-08,-7.753813221551753e-08,2.6360583509102787e-06,-0.02930325863329635
rh_insula_Surface_Area,1.4536046364757093e-08,-1.2276465817916693e-07,1.8463029387818496e-05,-0.006645615919396551
lh_corpuscallosum_Surface_Area,1.4489822964452068e-08,5.3846097671392745e-09,2.682253669380374e-07,0.01935341060521797
right_lateral_ventricle_Surface_Area,1.4010729560634965e-08,9.105782997765972e-08,5.859962736241062e-06,0.015512505627245304
rh_corpuscallosum_Surface_Area,1.380652301532861e-08,-2.3779899331397627e-08,5.429267688946747e-07,-0.043007321528192075
rh_precentral_Surface_Area,1.3548974257311253e-08,-4.9967726980124574e-08,1.509272306318123e-05,-0.0033085243482971873
rh_insula_Volume,1.3296271474932974e-08,2.5168394243453206e-10,3.448709887859325e-07,0.0007092265932912155
right_vessel_Volume,1.3074029973160384e-08,1.1713921015199774e-07,5.1692255724212104e-06,0.022617128471049953
rh_parsopercularis_Surface_Area,1.2770345972700202e-08,-3.95289483440274e-07,1.879310326965753e-05,-0.021022566210022926
rh_supramarginal_Surface_Area,1.260095730564564e-08,9.574869592851452e-08,2.0057129993730035e-05,0.004771419528274903
rh_caudalanteriorcingulate_Surface_Area,1.2524009576724582e-08,-5.7649661558547254e-08,1.130678495536347e-06,-0.050539798711152516
cc_mid_posterior_Surface_Area,1.2231684057461197e-08,-4.231936706019433e-09,1.204214665503815e-07,-0.032448160705083356
left_lateral_ventricle_Thickness,1.206159204540891e-08,1.4385771265459768e-07,5.890151958212406e-06,0.024382035187138277
lh_superiorfrontal_Surface_Area,1.1797756798292813e-08,-8.851083015379321e-08,3.85690964348065e-06,-0.02288929359986896
lh_lateralorbitofrontal_Surface_Area,1.1432306071101406e-08,-1.9535808689958723e-07,8.256640731649568e-06,-0.023632100782079647
rh_bankssts_Thickness,1.1223291916137195e-08,-2.7208339387494756e-07,2.1636604417381736e-05,-0.012569333676023142
rh_superiortemporal_Surface_Area,1.1155171833611946e-08,-4.642267491279417e-07,1.8784198912676977e-05,-0.024700533993753444
left_inf_lat_vent_Thickness,1.1071762269545687e-08,1.4815368209478828e-07,9.256092141238174e-06,0.015988798712181958
right_choroid_plexus_Surface_Area,1.0810788855048166e-08,-6.847387559299888e-08,4.46275822797944e-06,-0.015309093875152696
