ROI_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score
right_caudate_Volume,2.060183683322551e-07,1.412987194822612e-06,4.7413958061520805e-05,0.029794796819565587
rh_cuneus_Volume,2.0259564445078276e-07,-3.929683155474406e-06,6.634116909691337e-05,-0.05922552999382212
rh_unknown_Volume,2.0020299903166297e-07,-1.9639738940205665e-06,8.59940790039307e-05,-0.02283582263500323
left_caudate_Volume,1.992067176809449e-07,1.2871184015647938e-06,3.551323763658775e-05,0.03623313884653083
lh_corpuscallosum_Volume,1.9855680891481524e-07,-4.876678146147951e-07,2.4657440995052634e-05,-0.019769696204507105
right_ventraldc_Volume,1.9455588477405274e-07,-5.922659655940428e-07,3.472324325323413e-05,-0.017051847455647404
lh_medialorbitofrontal_Volume,1.8861598628263126e-07,-3.102574405353265e-06,9.636120361264394e-05,-0.03219399871587996
lh_superiortemporal_Volume,1.8680694906930176e-07,-1.1705141501228352e-06,3.8269812805225377e-05,-0.03057784415191953
cc_mid_anterior_Volume,1.8146441002688583e-07,-1.8936797234416627e-06,5.0751042520714e-05,-0.0373057689402047
lh_cuneus_Volume,1.8134105429796673e-07,-3.281821741315282e-06,6.623223651190088e-05,-0.04954273759651336
right_accumbens_area_Volume,1.7816790064735112e-07,-1.2510165925571984e-06,2.1241269130796413e-05,-0.05886785324949274
lh_parahippocampal_Volume,1.684191171892431e-07,-1.6328537386300788e-06,0.00011601049851654194,-0.014073838326054687
rh_precentral_Volume,1.6823712088877435e-07,-5.589979223001828e-06,5.471440757494444e-05,-0.10214782527058729
rh_fusiform_Volume,1.6539459212014623e-07,-1.9964649489806784e-06,4.454381407915482e-05,-0.044810191680419005
right_thalamus_Volume,1.6526504496757372e-07,1.2685207923879532e-07,2.9181056312031492e-05,0.004345580299761591
lh_parsorbitalis_Volume,1.6351653826917668e-07,-1.963312694128059e-06,3.0121120373485978e-05,-0.06515896753230874
lh_posteriorcingulate_Volume,1.595322793187821e-07,-5.427205526642817e-06,5.031577245266687e-05,-0.10784147489732604
csf_Volume,1.5895597094447605e-07,1.7683013202022418e-08,4.4721409417293444e-05,0.0003953153596628246
right_choroid_plexus_Volume,1.5843668990832755e-07,6.866671660806544e-07,3.996926943394472e-05,0.017175580639741107
rh_frontalpole_Volume,1.56755613967371e-07,-1.6872348419053353e-06,6.921059648792916e-05,-0.024374751555334535
rh_supramarginal_Volume,1.5322151793964508e-07,-4.600624500757687e-06,8.348855003815775e-05,-0.05509825618115838
rh_paracentral_Volume,1.501839992769148e-07,-8.264666858670264e-06,8.633306647490678e-05,-0.09571894068728913
left_accumbens_area_Volume,1.4752288843395418e-07,-1.1288217909082016e-06,1.636452127548119e-05,-0.0689376972869718
rh_postcentral_Volume,1.45933863945434e-07,-6.059973239036842e-06,7.95300505330367e-05,-0.07618769661857144
lh_isthmuscingulate_Volume,1.4277751547578552e-07,-2.5886078512893167e-06,6.25111646751564e-05,-0.0414037048852024
right_vessel_Volume,1.3773409342958517e-07,-1.1539789513658846e-06,6.271845634750071e-05,-0.018396418763648767
left_ventraldc_Volume,1.259378694265314e-07,-8.276207333539795e-07,1.96921959952863e-05,-0.042006522194378004
left_thalamus_Volume,1.251230457201877e-07,6.421550951862268e-07,2.4627228620397478e-05,0.026064420843770482
lh_lingual_Volume,1.2397446002097748e-07,-5.455541591781229e-07,2.6565732329965638e-05,-0.020528283187251244
lh_transversetemporal_Volume,1.207447728960804e-07,8.170776714132273e-07,3.1224827538098835e-05,0.026159186261444624
rh_lateralorbitofrontal_Volume,1.1734960989856179e-07,-1.9229406332696294e-06,9.768175879046606e-05,-0.01968375487428826
rh_inferiortemporal_Volume,1.1228339735602985e-07,-1.8755002876532068e-06,4.80636810501036e-05,-0.039013036794467916
lh_inferiorparietal_Volume,1.1046490853108877e-07,-2.9837802783438657e-06,6.658091499131603e-05,-0.0448076179570888
rh_insula_Volume,1.101855333692161e-07,-1.2028403613797157e-07,5.132193787082505e-06,-0.02339157976506685
lh_frontalpole_Volume,1.0823768010044038e-07,-1.004773643230249e-06,1.507894205478089e-05,-0.06659006573041278
lh_postcentral_Volume,1.0687027235385676e-07,-1.8978032079381722e-06,3.966787515550514e-05,-0.047830263100035485
left_pallidum_Volume,1.0657012933214275e-07,-2.3647657616657057e-07,9.4107325509918e-06,-0.025101718458367093
rh_parsopercularis_Volume,1.0538564433400155e-07,3.905546225992912e-07,5.159362162151065e-05,0.0075683568386698446
left_inf_lat_vent_Volume,1.0360103653817051e-07,-1.513643399738076e-06,3.279984654789459e-05,-0.046133815271842724
right_pallidum_Volume,9.58533660111865e-08,-1.3064611193862479e-07,8.267547017867234e-06,-0.015783191766428246
lh_parstriangularis_Volume,9.261786367888101e-08,2.2722511103850866e-07,7.0953483897897775e-06,0.03197944682980302
rh_medialorbitofrontal_Volume,9.051410386034596e-08,-1.3936358834588006e-06,2.964182167127398e-05,-0.04700000893398478
left_choroid_plexus_Volume,8.984008295899818e-08,5.50324887785291e-07,2.6162527403732487e-05,0.021026814846578732
right_lateral_ventricle_Volume,8.923396191350895e-08,-3.255912255618289e-07,1.2609747417779246e-05,-0.025800138052138974
third_ventricle_Volume,8.870296104576338e-08,-1.2698238899162957e-07,9.02311445941213e-06,-0.014057431638023714
right_hippocampus_Volume,8.813289888507439e-08,-7.356647998062801e-07,2.8790852664801064e-05,-0.025543160418489003
lh_paracentral_Volume,8.5470605698253e-08,-4.790073008657839e-06,7.320963104279187e-05,-0.06542061111805343
rh_lingual_Volume,8.50293296468482e-08,-1.9545308949613838e-07,1.6725743723083945e-05,-0.011678781220015099
rh_rostralmiddlefrontal_Surface_Area,8.117254303192896e-08,-2.600575276122537e-06,0.00011786674794184167,-0.022061817292462257
lh_bankssts_Volume,7.886780767007039e-08,3.8334215222870156e-07,2.0390986158517185e-05,0.018790373624593654
cc_posterior_Volume,7.663122079697821e-08,-1.2832801570134729e-06,3.252094292460945e-05,-0.03944798526090922
lh_unknown_Volume,7.612275488407529e-08,-9.440229504483011e-07,1.79638052884505e-05,-0.052522152949709855
rh_rostralmiddlefrontal_Volume,7.557303943721319e-08,3.5283493386021984e-07,1.0055056339923767e-05,0.035055435552871654
lh_inferiortemporal_Volume,7.286020370824692e-08,-9.659268125644848e-07,2.334501469906753e-05,-0.04135843308217015
rh_transversetemporal_Volume,7.253090686522827e-08,-3.8123500038243416e-08,2.4429623092251622e-05,-0.0015599054001094702
right_caudate_Surface_Area,7.124611712280132e-08,-1.1455940073575164e-06,5.8055113296074154e-05,-0.019729471662547692
rh_lateraloccipital_Volume,7.109647637598298e-08,1.76315379953618e-08,3.936523806567586e-06,0.004467612222690858
lh_rostralmiddlefrontal_Volume,6.603150131252572e-08,6.103426372023122e-07,2.1982516398749548e-05,0.027752287466158945
rh_pericalcarine_Volume,6.582287568268703e-08,-4.3623515904907556e-07,1.689282145597933e-05,-0.025808422587032562
right_putamen_Volume,6.273748460431213e-08,-6.94415489724608e-08,5.652270523425616e-06,-0.012263905209963259
lh_fusiform_Volume,6.236609448168249e-08,4.0852093054860825e-07,1.289555215021343e-05,0.03165466504599357
left_lateral_ventricle_Volume,6.215059694374505e-08,6.592649534029372e-07,2.310886812809792e-05,0.028516316185985244
left_hippocampus_Volume,5.789181749854149e-08,-5.318106359015535e-07,1.6887161020209572e-05,-0.03147337208099574
rh_bankssts_Volume,5.673291043609151e-08,-2.734591613273011e-07,1.214390903120772e-05,-0.02249968801190935
rh_parstriangularis_Surface_Area,5.37315183580646e-08,-2.3425031345813934e-06,0.00012281736302773458,-0.019071508797697246
rh_parsopercularis_Surface_Area,5.3157657639818895e-08,-2.395900525461213e-06,0.00012826959802340621,-0.01867717518902773
lh_parsorbitalis_Thickness,5.314325927034758e-08,2.149852240557671e-06,0.00011047434043542138,0.019458433947155344
lh_middletemporal_Volume,4.8366160177517376e-08,-6.837086790868569e-07,3.522623515332172e-05,-0.019403567836117238
rh_precentral_Surface_Area,4.6614931690616216e-08,-1.8492076210205435e-06,0.00010476383509219472,-0.017649517357013336
lh_rostralanteriorcingulate_Thickness,4.47061148783048e-08,1.6361908693782626e-06,8.325520960943493e-05,0.01965035429626617
lh_pericalcarine_Volume,4.280846699677571e-08,-2.4960326035696364e-07,1.4178121962360291e-05,-0.01759241011735992
lh_precentral_Volume,4.19989176897014e-08,-1.5248311601503815e-06,2.481101452451145e-05,-0.06143307150658841
cc_central_Thickness,4.0896470302970935e-08,-9.856793411640105e-08,3.7127985103044115e-06,-0.026476838282698572
left_cerebral_white_matter_Volume,4.0458376830527225e-08,7.082399270671367e-07,2.516725850743891e-05,0.028130144783550564
right_inf_lat_vent_Volume,3.950857182867097e-08,-4.363398687328623e-07,1.3550579213378168e-05,-0.03217708195697068
rh_parsorbitalis_Volume,3.907413090781346e-08,-3.9235729333507165e-07,1.6151987414660353e-05,-0.024276549861632045
rh_superiorfrontal_Surface_Area,3.2980881383895304e-08,-3.900506116306669e-07,2.3388082008992865e-05,-0.01667019593660515
cc_mid_anterior_Surface_Area,3.2422402207881764e-08,-2.265399310330582e-08,1.5200757847826257e-06,-0.014805798071318552
lh_rostralanteriorcingulate_Volume,3.231389657028161e-08,8.583232798034285e-08,3.5188236676082947e-06,0.02432321251079026
rh_caudalmiddlefrontal_Thickness,3.187019834522082e-08,3.95368551305305e-07,7.672754697046068e-06,0.05146182155956635
rh_rostralanteriorcingulate_Thickness,2.9280045085806108e-08,1.0743348446694212e-06,6.140146359866218e-05,0.017494043973458162
cc_mid_anterior_Thickness,2.925262627152091e-08,3.4957048949828423e-07,1.5270296041289194e-05,0.022877206603439015
lh_precentral_Surface_Area,2.8789609565396427e-08,1.1409471138574774e-06,6.127253919017128e-05,0.018617817227137137
lh_postcentral_Surface_Area,2.6810738501380398e-08,1.1822744870282259e-06,6.72302531855514e-05,0.01758283812176771
cc_anterior_Volume,2.6385683003797894e-08,8.505471152122826e-08,6.685741672928567e-06,0.012702806600964227
right_cerebral_white_matter_Volume,2.638557092865472e-08,-3.5417793461302414e-07,5.358570433398416e-06,-0.06597248541430091
lh_superiorfrontal_Thickness,2.6340939668668572e-08,7.5441392336768e-07,4.288286046142134e-05,0.017588333238959763
rh_lateralorbitofrontal_Surface_Area,2.6014622621876575e-08,-5.647286299483299e-07,4.887505169904986e-05,-0.01155217413750441
rh_rostralanteriorcingulate_Volume,2.5653518994809896e-08,9.462631166291964e-08,4.769841530860452e-06,0.01979695583043426
lh_medialorbitofrontal_Thickness,2.5141548277636627e-08,9.924829579800092e-07,7.740359004567713e-05,0.012820526181441843
rh_inferiorparietal_Thickness,2.4457167732060234e-08,-1.4923202837650358e-06,3.402148279906736e-05,-0.043851168418848126
lh_caudalanteriorcingulate_Thickness,2.4432925702453053e-08,4.979464356944951e-07,4.01189469027031e-05,0.012408659437333833
right_accumbens_area_Surface_Area,2.3917791671307802e-08,-2.3843605934702835e-07,1.9786051087632974e-05,-0.01204462740025886
right_accumbens_area_Thickness,2.280138587204082e-08,2.102313678441812e-07,2.0101897028461584e-05,0.010453084935084435
rh_frontalpole_Surface_Area,2.2626050775786193e-08,-2.1978382385024087e-07,1.7827406889512437e-05,-0.012321512045535245
rh_unknown_Surface_Area,2.1797214604055553e-08,-3.6046345333791884e-07,3.3963912008686934e-05,-0.01061000726809884
rh_caudalanteriorcingulate_Surface_Area,2.149578569542234e-08,-1.2256459176446265e-07,9.901253883742795e-06,-0.01236620443811883
rh_parsorbitalis_Surface_Area,2.062329937918571e-08,-6.807925716268162e-07,7.652419817701252e-05,-0.00889527280409003
lh_superiorparietal_Thickness,2.050800395335743e-08,-1.289558894141527e-06,2.5636945235557902e-05,-0.05028118874577052
lh_caudalanteriorcingulate_Surface_Area,1.9517615398690705e-08,1.0086174319915219e-07,8.41259682236435e-06,0.011975136092390896
rh_medialorbitofrontal_Thickness,1.949503658296974e-08,7.27021462479185e-07,7.006244580273228e-05,0.010375283096666748
lh_caudalmiddlefrontal_Thickness,1.8775511717479673e-08,2.1760659888080597e-07,1.7106208172290612e-05,0.01271348167131367
lh_lateraloccipital_Thickness,1.875202284920105e-08,-6.789257096432961e-07,4.4549997195317365e-05,-0.015236215268762218
right_cerebellum_white_matter_Thickness,1.861080140700365e-08,6.579819095714583e-07,4.781557292908835e-05,0.013757951432114725
rh_inferiorparietal_Surface_Area,1.8563801039859858e-08,-5.191623711006583e-07,6.476325550615198e-05,-0.008015072996467653
lh_inferiorparietal_Thickness,1.822125164293882e-08,-1.2683734087183067e-06,3.6484865073005585e-05,-0.03475484581682954
lh_supramarginal_Volume,1.8141767037940263e-08,1.6095777031809673e-07,2.906651654373087e-05,0.00553566208923333
lh_caudalmiddlefrontal_Surface_Area,1.7672292783378893e-08,6.313584082187098e-07,5.4089130136385436e-05,0.01167039851892327
rh_superiortemporal_Volume,1.7006132192685655e-08,6.822999014316925e-08,1.606702173467406e-06,0.04220319070693995
rh_middletemporal_Volume,1.573699337085152e-08,1.3044752728362089e-08,4.627741153537337e-06,0.002812738420817748
rh_parstriangularis_Volume,1.4758260072200214e-08,-2.0935879230826008e-08,8.31584278195765e-07,-0.024876747074825952
left_vessel_Thickness,1.2969352366918627e-08,-3.737420518785747e-08,1.8187798371095227e-06,-0.020436689222760276
fourth_ventricle_Thickness,1.2940876918369366e-08,5.898558229108609e-07,2.456811833844278e-05,0.02399922625436561
lh_lateraloccipital_Volume,1.2803636925715722e-08,2.5563469627263403e-08,1.989540004390802e-06,0.012784675260874215
lh_pericalcarine_Thickness,1.260313236843885e-08,-9.906512735036717e-07,3.1661154127128195e-05,-0.03127929186057419
lh_paracentral_Thickness,1.2354339041924063e-08,-3.514654027829115e-07,9.16385082232583e-06,-0.038311654461131196
rh_supramarginal_Surface_Area,1.23031703491705e-08,1.9275020477759976e-08,2.1950095577378387e-05,0.0008777293527636387
right_cerebellum_cortex_Thickness,1.1655025069235213e-08,2.4976233746034704e-07,2.5124084833893666e-05,0.009937196405239272
rh_caudalmiddlefrontal_Surface_Area,1.1306529482622898e-08,-3.9562869092717536e-07,1.686419816945724e-05,-0.023445777212885533
rh_paracentral_Thickness,1.1105277835565226e-08,-2.894498759879899e-07,8.211916645638373e-06,-0.03520467166758976
rh_caudalanteriorcingulate_Thickness,1.007471736331664e-08,2.0920431391064578e-07,6.7548641809425185e-06,0.03092513143131549
rh_superiorparietal_Thickness,9.656191677797647e-09,-5.11004815139591e-07,1.5529426354852553e-05,-0.032884406635771184
left_pallidum_Thickness,9.521721096477636e-09,-2.7856463550838423e-08,1.3861308158107071e-06,-0.019952617072392816
lh_superiorparietal_Surface_Area,8.397630760558204e-09,1.824212375343736e-07,6.536210752348688e-06,0.027866691806236674
rh_lingual_Thickness,8.108494415895461e-09,1.6716262228648756e-07,2.2226188615218113e-05,0.0075175932880909265
lh_paracentral_Surface_Area,7.725088181710206e-09,5.279334320485301e-08,1.682629426874696e-06,0.031190136698929824
rh_inferiortemporal_Surface_Area,7.633008405945958e-09,3.7131270211884774e-07,1.9343570409307303e-05,0.019185746829447042
optic_chiasm_Thickness,7.610844972643423e-09,-7.111236427014598e-10,6.512897735057296e-08,-0.009465370989720208
lh_cuneus_Thickness,7.237728902102359e-09,-5.499585074077355e-07,2.0433231092337865e-05,-0.02690174096862116
rh_pericalcarine_Thickness,6.527362746191628e-09,-4.899473222902136e-07,1.9949070987180366e-05,-0.0245476015694771
lh_inferiorparietal_Surface_Area,6.330863960575866e-09,2.5401137863452043e-07,8.433998549739962e-06,0.03008188326161459
lh_entorhinal_Thickness,6.097993940346754e-09,1.279939304206922e-08,1.0680135386581903e-06,0.011873128289279836
rh_bankssts_Thickness,5.916446492776277e-09,-2.1360385931977826e-07,8.840210530812959e-06,-0.02413545514833726
left_inf_lat_vent_Thickness,5.736861440163112e-09,-1.0732549567739611e-07,1.1165122418526446e-05,-0.009603965993201896
left_thalamus_Thickness,5.0752368626495886e-09,-9.583746240915569e-08,4.411760201043769e-06,-0.02167405242521586
rh_lateraloccipital_Thickness,4.993840215424446e-09,-1.877722828613967e-07,1.9135714563524815e-05,-0.009807535897308758
left_putamen_Thickness,4.970322510287827e-09,-7.453327352722086e-10,3.220554099251922e-08,-0.017659594397908943
lh_superiorfrontal_Surface_Area,4.339775401379496e-09,4.0182167398172446e-08,2.2729489967655346e-06,0.017600992161937147
cc_mid_posterior_Thickness,4.199338355200898e-09,-7.448378660645905e-08,3.555977274969664e-06,-0.02088734191585466
lh_lateralorbitofrontal_Thickness,4.191836682509623e-09,1.3258991015397888e-07,9.347367462737199e-06,0.01416957394074529
lh_isthmuscingulate_Thickness,3.752758556009745e-09,-1.7611824923546017e-07,5.557842174526076e-06,-0.031631329286098346
left_choroid_plexus_Thickness,3.653276558006258e-09,-3.4085800656908614e-08,2.2495772868040816e-06,-0.015085034203507663
rh_transversetemporal_Surface_Area,3.6266702200661066e-09,1.568306210470694e-07,7.588719350129833e-06,0.02063908585390639
rh_fusiform_Thickness,3.61799206391154e-09,-1.8726519030086195e-08,7.158843368994402e-06,-0.0026122092597362784
right_inf_lat_vent_Surface_Area,3.510707900835073e-09,5.933075153172488e-08,4.592096581118532e-06,0.012892113515206723
left_ventraldc_Thickness,3.4769192289330562e-09,-2.8553300614462404e-08,2.7260619437787385e-06,-0.010435911613546229
left_accumbens_area_Thickness,3.385276739414308e-09,2.9668235314498605e-08,2.441128361115847e-06,0.012103909279150315
third_ventricle_Thickness,3.3825663368918284e-09,-2.22197601062638e-08,1.775829581535992e-06,-0.012442262316627428
cc_anterior_Thickness,3.380763888231257e-09,7.50176652443034e-08,4.618044248667576e-06,0.016209366465305762
right_pallidum_Surface_Area,3.375935823691333e-09,5.39136341051e-08,3.6032961092495694e-06,0.014920901159218057
right_vessel_Surface_Area,3.322518120804422e-09,1.869759360706394e-08,4.748984203797059e-06,0.003928904322091605
rh_superiorparietal_Surface_Area,3.2981880020274887e-09,-7.117464494431363e-08,2.7413526677748633e-06,-0.025868964665251588
lh_precuneus_Thickness,2.9272312706940737e-09,-1.6804979572731603e-07,6.326272215071597e-06,-0.026521871223838693
left_amygdala_Thickness,2.577712054627565e-09,-9.913178247982304e-09,7.593001606133004e-07,-0.012885969294585008
brain_stem_Thickness,2.532860183097402e-09,-7.262104227930046e-08,7.524470290565515e-06,-0.009638506687090506
rh_superiortemporal_Surface_Area,2.487890874088438e-09,1.3437885310563974e-07,7.739870884439442e-06,0.017339495729593635
rh_bankssts_Surface_Area,2.447385984924517e-09,1.1938695354998235e-07,7.555629789562009e-06,0.01578017387457891
right_pallidum_Thickness,2.159397618520211e-09,-7.024845211568111e-09,5.431233567450051e-07,-0.012700322859095297
right_vessel_Thickness,2.1466667172099453e-09,-3.3041212426096466e-09,3.1882413675987264e-07,-0.010048292911729033
lh_precuneus_Surface_Area,2.121776156353251e-09,2.05346654131015e-08,1.5232810155448378e-06,0.013392630056014024
lh_supramarginal_Surface_Area,2.105654455957445e-09,1.1087451055280237e-07,3.840565549599532e-06,0.02879434439554823
rh_superiorfrontal_Thickness,2.1054745209891468e-09,6.264876927243575e-08,3.941215641399014e-06,0.01585556824994082
cc_posterior_Thickness,1.9435233791869366e-09,-6.823072932716417e-08,1.6709701342696125e-06,-0.0405900901724293
lh_bankssts_Thickness,1.8831000612356868e-09,-8.294426595810106e-08,5.668246180534478e-06,-0.01460737405899047
rh_insula_Thickness,1.8332338896192645e-09,-3.906621724408165e-10,2.801742160593922e-08,-0.01027587237477951
lh_temporalpole_Thickness,1.8023285326107904e-09,5.996077225412496e-09,8.372578395667248e-07,0.007077039533182485
left_cerebellum_cortex_Thickness,1.7817895234157588e-09,-4.215759416299389e-09,7.487453700778943e-06,-0.0005622921573842325
lh_posteriorcingulate_Surface_Area,1.7730709049127806e-09,5.474579855946557e-09,2.917599790597379e-07,0.018142166741278776
lh_unknown_Thickness,1.7447885257275956e-09,9.262971517411357e-09,4.5411055719742135e-07,0.019958545165071766
optic_chiasm_Surface_Area,1.708322966898725e-09,-2.5044345686758113e-09,1.3973523880499665e-07,-0.01672575265958195
right_amygdala_Surface_Area,1.5619785681271819e-09,1.554698158709944e-08,2.7225104523480124e-06,0.005689632979716551
rh_cuneus_Thickness,1.5560928346119684e-09,-9.628577296670495e-08,8.02945356723897e-06,-0.011976656393548007
rh_middletemporal_Thickness,1.5382050662750847e-09,-3.481100161786416e-08,2.629081393958116e-06,-0.013190575212102243
rh_precuneus_Thickness,1.4360271114555054e-09,-8.10946042395968e-08,5.326352298166112e-06,-0.015196636149278549
rh_paracentral_Surface_Area,1.4016733739561792e-09,-9.670514962262088e-09,3.4098635920852137e-07,-0.02755239543801423
cc_central_Surface_Area,1.3997904233983245e-09,-7.682690423497101e-10,1.9646017833539304e-08,-0.02591474668414142
right_cerebral_white_matter_Surface_Area,1.354633679968484e-09,2.679510059559529e-08,3.1049481523789146e-06,0.00860210163534556
right_hippocampus_Thickness,1.3403455976407124e-09,3.133652005680972e-08,2.2919717188096144e-06,0.013612904016481284
rh_superiortemporal_Thickness,1.334422047018583e-09,1.0095527986453994e-08,7.956063054413081e-07,0.012531590080993348
right_ventraldc_Thickness,1.306977372437376e-09,1.1038020558996496e-08,1.1724779675499819e-06,0.009334652198101047
cc_mid_posterior_Surface_Area,1.2895942283247135e-09,-7.81987987389206e-10,3.63024468960437e-08,-0.016888696814336666
rh_posteriorcingulate_Surface_Area,1.2763174048222682e-09,-7.331603469148494e-09,2.1569812940280855e-07,-0.03248411268869498
lh_parsopercularis_Thickness,1.26616330304314e-09,1.8849326490167544e-08,1.4304263576177565e-06,0.013085935556845427
rh_postcentral_Surface_Area,1.2477160077496536e-09,-3.397166974860561e-08,1.6135276272751886e-06,-0.02092460219209279
right_inf_lat_vent_Thickness,1.2289530525152016e-09,-5.0260803632210145e-09,1.6022690989244471e-06,-0.0031173954562386257
right_amygdala_Thickness,1.1720129306509028e-09,6.887772962053863e-09,5.174301608775477e-07,0.01305911848232923
right_choroid_plexus_Surface_Area,1.1644445387951032e-09,9.991194594923069e-09,1.233127827748688e-06,0.008037141774082223
left_hippocampus_Thickness,1.159911760480946e-09,2.3698568063085754e-08,1.5934017099361891e-06,0.014780181358312815
rh_parahippocampal_Thickness,1.0909515474936205e-09,3.0857869462826365e-08,2.5371509088297177e-06,0.012114660876926189
right_putamen_Thickness,1.0514225761365243e-09,-8.797606372074322e-11,2.7495990811136482e-08,-0.0023462792105926676
lh_parahippocampal_Thickness,1.0364484235486409e-09,3.2128281425221427e-09,1.724458018000847e-06,0.001852352786391036
left_cerebral_white_matter_Surface_Area,1.0346852114172011e-09,2.893513437973436e-08,2.118658234910906e-06,0.01359313294411746
rh_temporalpole_Thickness,9.533102883043721e-10,-1.140245363829935e-08,7.219895957779255e-07,-0.015577343863994866
right_thalamus_Surface_Area,9.184115088076597e-10,5.4538380969079774e-09,8.813246270836406e-07,0.006118801086819064
right_thalamus_Thickness,8.844885759304384e-10,-1.7005165266604214e-08,1.2931860071900311e-06,-0.013048916403937811
rh_entorhinal_Thickness,8.755972100513393e-10,4.667303832140077e-09,3.011513718731569e-07,0.015000106874163926
lh_fusiform_Thickness,8.729828565403009e-10,3.865503588096633e-08,3.3339293906501906e-06,0.011559764386487323
left_caudate_Thickness,7.993985402055564e-10,5.9043851396116106e-09,4.857869746022899e-07,0.011909117104877525
rh_unknown_Thickness,7.5592457470437e-10,3.6742912106959177e-09,3.790554261766972e-07,0.009444133055291628
